u,g,r,i,z,y,redshift,mstar
28.565,28.4435,27.3695,26.6692,26.2663,27.9947,0.583958,8.27795742697229
28.3704,27.4466,27.2501,26.6393,26.1594,25.9175,1.52659,9.41743349353834
27.1965,26.9566,26.3206,26.1902,25.8802,25.7479,0.288588,7.09897235026397
27.2352,27.1878,25.3312,24.1757,23.2769,22.9155,0.923801,10.4206355558007
21.7861,21.0659,20.6581,20.3974,20.4403,20.3879,0.189125,8.81665683036149
27.2751,28.3528,27.3984,26.4815,24.7624,23.9326,1.89251,11.5775090334033
28.5995,27.7163,25.7121,24.7047,23.696,23.0349,1.09697,10.6795069346495
31.9366,26.4426,24.4482,23.2865,22.4584,22.1004,0.842965,10.7547877600313
26.6469,26.7554,26.382,25.734,25.9843,25.3452,0.736478,8.11939117271708
27.3765,26.4069,25.885,25.253,24.998,25.2148,0.861935,8.48156301028672
28.7039,27.3919,27.091,26.566,25.8588,25.5496,1.79178,9.7739231458015
26.5927,26.39,26.0535,25.955,25.835,26.6418,0.700326,7.61394747678035
27.9598,27.5975,26.4931,25.6441,24.8461,24.3273,1.05901,9.80103649707719
21.5285,20.9432,19.9934,19.63,19.3265,19.1988,0.380953,10.3773481482631
26.5805,24.5689,22.8914,21.641,21.1418,20.7342,0.69753,11.0501979564997
25.7393,25.0867,24.5856,23.8259,23.4348,22.6209,1.44014,10.7386783128945
32.3012,27.6211,26.9915,25.3662,24.6945,23.7488,1.46234,10.7920889788381
27.2213,27.2386,26.6041,25.7891,25.3956,25.3385,0.87163,8.45463604369593
28.4665,27.4859,26.9409,26.4276,25.9827,25.782,0.71104,7.92920581367141
26.1117,25.7813,25.0171,24.195,23.8454,23.7372,0.859535,9.27454115285133
30.7015,27.1602,26.7369,26.1405,26.0708,24.8681,1.4286,9.56965827353056
99,27.6651,26.8875,26.6503,26.7438,26.4867,0.444001,7.17542482979032
28.2446,30.4015,27.7107,26.9518,27.3135,27.9754,0.844196,7.7162797008295
29.2584,27.755,27.8015,26.8975,99,26.8664,0.623016,7.08066976992919
29.8626,26.4008,25.7511,24.693,24.1427,23.2187,1.4827,10.8428718584341
28.2598,28.0679,26.1285,24.9298,24.198,23.5931,0.929206,10.1435112992359
99,28.273,27.1399,26.4605,27.3929,26.3854,0.672069,7.50600009149684
28.3766,26.9791,26.0707,25.6594,25.5566,25.2252,0.620268,8.25733051996738
26.7455,26.657,26.6165,26.2608,25.8733,25.8522,1.75094,10.4010367530012
24.9681,24.2572,23.4057,23.1485,22.9683,22.9183,0.384109,8.66918480520368
24.4855,24.3781,24.0599,23.5667,23.1442,22.9147,0.944791,9.70132011609194
27.3687,27.2758,26.0641,25.2254,25.0652,24.6687,0.685274,8.9087707013883
28.391,27.941,27.6803,26.9248,26.7017,25.814,0.937348,7.76898347584518
99,28.3656,27.17,26.2116,25.6933,25.4213,0.958062,8.83248081038938
29.3511,29.3378,26.5021,25.4224,24.4667,23.7856,1.10179,10.3614709598487
28.7302,28.2004,27.1892,26.622,26.5873,26.5238,0.521352,7.4879552686447
29.2401,28.4537,27.6784,26.193,24.8559,24.5168,1.64315,11.1644747980725
28.2719,27.5478,26.6486,26.5588,26.2415,99,0.346644,7.32841018648033
28.0308,26.2244,25.6046,25.444,25.3169,25.315,0.486268,7.73830003278698
29.8034,27.6757,27.4656,26.4654,26.0248,26.1877,0.748168,8.27547490415756
25.8114,26.0142,26.1005,25.7973,25.6623,25.9923,0.733331,7.53970449232115
26.4836,26.0814,25.2096,24.3576,24.1424,23.7632,0.71657,9.19056699400866
27.4434,28.6786,27.7225,26.6677,26.1341,26.3323,0.956548,8.32738141493061
26.8642,26.3568,25.6716,25.0773,24.8665,24.8033,0.649044,8.44986392471814
26.9993,26.0889,25.2857,25.1029,24.7938,25.1917,0.36424,7.77185341400049
27.2815,26.4722,25.9444,25.0554,24.708,24.5394,0.806651,8.88522604745972
28.6879,27.9571,27.475,26.9691,28.1683,27.3678,0.550313,7.55086037251915
22.4596,20.7989,19.4353,18.8965,18.5861,18.3404,0.305053,10.959814320983
27.5338,26.9243,26.8254,26.5722,25.8875,26.301,1.13669,8.32512347193611
25.8593,24.394,23.1084,22.6405,22.3364,22.1164,0.299319,9.34380823653542
27.6577,27.1802,27.0009,26.633,27.1759,26.3287,1.14012,7.64621742001107
23.9442,23.1069,22.7167,22.5088,22.5207,22.5119,0.17117,7.91361625641275
21.9722,20.5482,19.2293,18.7054,18.4347,18.1962,0.305729,10.999280212189
25.9253,24.0339,22.4242,21.758,21.4152,21.1982,0.431654,10.2171548085544
28.0293,27.1305,27.0525,26.8759,26.383,25.8849,1.62135,9.15719073040797
28.922,28.1756,27.524,26.7283,26.3088,25.7717,0.774347,7.94132306500639
25.8919,25.4756,24.9391,24.4981,24.0343,23.7135,1.2933,9.57614777531333
26.9674,26.1757,25.458,24.819,24.6301,24.5595,0.712135,8.60998477864408
26.8035,25.48,23.0487,21.9346,20.9003,20.2996,1.0195,11.7830806406223
27.4039,27.493,26.8612,26.3905,26.224,25.8099,0.753319,7.78159670256183
25.7541,25.5906,24.8776,24.0001,23.6424,23.4897,0.793751,9.48764593453223
27.0534,26.4099,25.5144,25.1066,25.1167,24.666,0.56194,8.1296222297765
27.188,26.3685,24.984,23.948,23.527,23.2929,0.62749,9.70550193454286
26.2596,25.5617,24.6045,23.8767,23.6406,23.2988,0.587389,9.23687217388592
25.0885,24.238,23.9043,23.6747,23.6424,23.541,0.103264,7.06907210543056
28.913,29.5294,28.5419,26.943,26.2371,25.6243,1.06869,9.274591926743
27.8152,27.799,27.1644,26.9825,26.1882,26.357,0.487193,7.44962802372865
28.6349,27.7034,27.2626,26.7357,26.3777,29.6989,0.445603,7.22373469834734
28.5027,27.4211,26.9714,26.6443,26.8609,26.8431,0.66471,7.52798801391317
25.89,25.9015,25.05,24.7505,24.6397,24.4822,0.477579,8.13932169899084
26.5416,25.8165,25.1633,25.0406,24.8607,24.8612,0.30232,7.55087136665125
28.3644,27.3061,26.4644,25.7211,25.5342,25.2671,0.699953,8.16739118807408
24.2219,23.768,22.8955,22.6114,22.4719,22.2853,0.462961,9.02040686460004
26.4377,25.8034,25.2254,24.7948,24.6182,24.9577,0.630213,8.30945982246121
26.1892,25.6579,25.1861,24.9404,24.8764,24.6368,0.263148,7.41084131870817
29.0977,27.6329,27.2431,26.5278,25.8831,25.8971,0.861007,8.5451808928907
27.8624,26.4632,26.1293,26.0662,25.7354,25.9184,0.558529,7.22421700292349
27.8879,27.308,26.8451,26.553,26.3003,26.7343,0.398345,6.68639135106273
26.4135,25.1179,23.6228,22.9413,22.7272,22.361,0.550088,9.51020575272025
24.8954,24.7553,24.4012,23.7636,23.5075,23.5937,0.797328,8.88692142190653
27.9326,26.0459,24.5991,24.0141,23.6879,23.4418,0.43114,9.10776605328775
27.007,27.3485,26.8544,26.2319,26.0537,25.5606,0.647435,7.64331940659702
24.6738,24.3532,23.9354,23.3768,23.1637,23.0917,0.830536,9.17572340064562
25.314,24.3979,23.646,23.3716,23.191,23.1253,0.297971,8.39442891479297
28.1215,26.9379,26.0166,25.8348,25.5589,25.659,0.551311,7.85285556911477
27.6735,27.0409,27.1341,26.7741,26.5513,27.2748,1.44695,7.00973126942366
25.479,24.8632,24.3585,23.4215,22.8581,21.9299,1.45453,11.3263297152086
24.9753,23.086,21.5241,20.8605,20.5245,20.3021,0.458009,10.5472761494613
26.5972,26.0723,25.3327,25.1626,24.8827,24.6314,0.413117,7.78571554500627
26.7017,26.1475,25.464,24.8202,24.5969,24.2327,0.682348,8.77244053456321
29.1573,30.4478,28.2368,26.593,26.0734,26.6616,0.757718,8.13407824809572
27.1652,26.8484,26.1203,25.4581,25.3222,24.4269,1.35007,9.50715936331118
25.6445,24.7189,23.7051,23.3411,23.1277,23.0718,0.440813,8.86542320888759
28.5432,27.6558,27.0012,26.6531,26.6046,26.1526,0.720074,7.58533324254793
28.9617,28.5759,27.5481,26.1191,25.9713,25.6954,0.726308,8.14372034592198
26.3185,25.5782,24.5362,23.5195,22.9983,22.7598,0.81672,10.0602633285796
27.7593,27.9157,26.4125,25.1694,24.2213,23.6879,1.05764,10.2931237928877
27.7149,27.4305,26.0949,25.2065,24.9376,24.4327,0.654859,9.03519751869224
27.4881,27.1076,26.9332,26.6475,26.8963,27.1184,0.608636,7.42189664796274
99,27.5742,26.9994,26.3893,25.8608,25.6204,1.75374,9.8860404047758
99,30.1799,27.2947,26.1049,26.0913,26.3267,0.618938,8.74141320020664
27.0267,26.3159,26.2442,25.9538,25.5474,25.252,1.00939,8.25637132653723
26.6708,26.8738,26.2488,25.3751,25.1212,24.6802,0.714709,8.71829902618973
29.5867,27.2177,26.2304,25.4902,25.0683,25.0464,0.943294,8.93220630711376
23.9093,23.7482,23.1737,22.5054,22.3178,22.2032,0.722513,9.4696747725518
25.2676,23.8282,22.8627,22.4418,22.233,22.0279,0.194902,8.8852650764971
26.3712,26.6383,26.5301,26.6072,27.1113,99,0.440386,6.42224831008585
25.9387,25.1841,24.2033,23.8175,23.6232,23.3361,0.477641,8.69295702055349
27.0155,26.0272,25.0229,24.3423,24.1694,23.8986,0.619129,8.97406980479529
27.7909,27.0656,26.0417,25.1875,25.17,25.1539,0.741723,8.52690375172814
28.9702,27.6984,27.1051,26.1194,25.896,26.5624,0.879119,8.09229596512343
26.5788,26.7139,25.6906,24.7746,24.2751,24.0656,0.852245,9.26419189369834
26.0918,25.7218,24.8451,23.9929,23.1942,22.7934,1.0237,10.4613319202359
30.4588,99,27.2892,26.2073,25.3426,24.4949,1.11484,10.1104819649704
29.3537,27.8667,27.4612,26.6232,26.1517,26.5265,0.933641,8.18297641781546
26.6697,26.1126,25.7289,25.2611,24.5571,24.1159,1.11247,9.74594874943724
26.9299,26.9107,26.3171,25.8334,26.0296,25.9175,0.623095,7.77419641842377
28.3396,28.1743,27.3551,26.5689,25.8242,25.4406,1.13875,9.10194287462333
29.5053,27.9042,26.7057,24.8345,24.0963,23.1632,1.4,11.1240018221114
27.4906,27.4198,26.8613,26.086,25.4474,24.9475,1.32836,9.72489818541723
26.696,26.177,26.137,25.5409,24.9797,24.415,1.55769,10.5907181468583
29.0985,27.2994,26.9279,26.859,26.3899,26.4206,0.40435,7.13379110912834
24.9925,24.7751,24.327,23.8161,23.182,22.9151,1.10195,9.64576897696529
26.2543,24.0453,22.4297,21.373,20.9676,20.6576,0.582274,10.8561250491088
27.3517,29.0694,27.7961,26.7183,26.6647,26.7445,0.754803,7.85665096407612
99,29.0635,28.5946,26.9538,26.8089,26.6298,0.653532,7.78230632777781
27.9248,27.6294,27.3516,26.5413,26.5101,26.6071,1.13271,8.67461867614685
27.0379,26.9381,26.8442,26.4019,25.9708,25.9903,0.803009,7.95137395136856
26.906,26.5225,25.7476,25.6138,25.5044,25.3432,0.414922,7.51315897967873
25.8788,25.7366,25.3564,24.9685,24.4293,24.076,1.13631,9.33107485873013
24.8445,24.6366,24.1106,23.2968,22.8734,22.6831,0.874243,9.74788003405416
26.3073,25.8333,25.3564,25.3357,24.9241,25.173,0.304448,7.11576024257801
26.5969,26.338,25.9033,25.3981,24.9588,24.1454,1.35253,9.5906468152849
25.2732,25.1375,24.7085,24.1223,23.5351,23.3228,1.01349,9.5512596474459
27.9999,28.3977,27.2769,26.6905,25.9207,29.9631,0.562659,8.0788517811276
28.5515,27.7131,27.4752,25.5779,24.6754,24.082,1.56239,10.9961621696675
23.3129,22.9716,22.2618,21.8346,21.723,21.5791,0.579389,9.49950288071025
26.2468,25.0106,23.9109,23.5011,23.1889,23.0681,0.3185,8.82230867906675
28.0487,27.6226,26.7655,26.3273,26.3578,25.8406,0.614217,7.66689127589223
27.734,27.1927,25.7989,25.3437,25.1396,24.8185,0.479727,8.31413488252644
26.8085,26.0336,24.6538,24.145,23.8868,23.7844,0.422953,8.91027159743074
29.9395,28.2226,28.1661,26.9565,26.4904,26.221,1.03782,8.49743971359918
27.8017,27.6531,27.1175,26.6588,26.6861,26.2947,1.62138,9.54766396463168
28.5718,27.7089,27.3616,26.7369,26.4816,26.3205,1.30771,8.89615735148507
99,28.0444,27.106,26.7144,26.6339,26.3003,0.393885,7.12228142720992
27.3095,26.575,26.2698,25.886,25.9844,26.442,0.650881,7.84495780229908
25.443,24.9587,24.1968,23.4837,23.0205,22.862,0.918483,9.7933055476487
27.7824,27.8809,27.0327,26.6939,26.4103,25.872,0.625338,7.36478543232695
28.5385,28.0644,26.8129,26.1927,26.0148,25.9404,0.480217,8.06401972977112
99,27.8914,27.2648,25.662,24.9453,24.0927,1.27637,10.4625597050452
27.6351,27.3605,26.6896,26.692,26.4692,25.8145,0.396359,7.05221283576975
28.2746,27.2966,26.2964,25.9904,25.9366,25.9957,0.525049,7.66710631296943
26.0309,25.8892,25.9823,26.0708,25.8473,25.4174,1.1706,7.60723943096855
25.9515,24.2917,22.7481,22.1688,21.8379,21.6453,0.382449,9.88732748648399
29.1861,28.426,26.8364,26.8535,28.3247,99,0.411048,7.19534328860437
27.7638,27.123,26.591,26.2478,26.0711,25.9058,0.308123,6.97162787431087
28.0669,27.7248,26.8451,26.3143,26.2268,26.3982,0.601639,7.80739023910872
29.0424,27.1864,26.6077,25.283,24.679,23.6472,1.421,10.8343195896823
26.6017,26.48,26.3062,25.6867,24.9305,24.1232,1.24618,10.2815923604474
28.435,28.4398,27.4327,26.9074,26.1979,25.7854,0.840588,8.08818926436112
25.8882,25.9912,25.8747,25.7724,25.5721,25.0166,1.17647,8.33641169862273
27.3869,27.09,26.1059,25.2847,24.5052,24.1019,1.05164,9.66102949276148
27.8177,26.8005,25.467,24.9842,24.6693,24.4273,0.476188,8.54091231472528
27.4268,27.5308,27.0969,26.0347,25.9532,26.6605,0.82341,8.23671104527124
24.6553,24.5658,24.4097,24.6231,24.295,24.683,0.351328,7.10903491688937
27.4249,26.5738,24.4992,23.3788,22.4115,21.8449,1.0074,11.0512606000693
99,29.2693,27.3791,26.4798,25.7458,24.8968,0.975716,9.35201262748877
31.6748,29.178,28.1029,26.8972,26.4153,26.0291,0.839017,8.53670486602449
31.1511,28.2204,27.4796,26.4102,25.9486,25.6279,0.970283,8.66142173921143
21.678,20.7006,20.2219,19.9308,19.8354,19.7148,0.118109,8.88364326820709
25.9954,25.1782,24.6594,24.3266,24.3437,24.2494,0.1762,7.4497791384601
27.9674,27.3268,26.8846,26.5332,25.8314,25.1057,1.35219,9.18024633644985
24.5769,24.3073,23.9833,23.5477,22.8482,22.5155,1.14234,10.1893274578295
27.2655,27.1816,26.4526,25.9076,25.3697,25.2386,1.05147,8.64685347332927
27.9301,27.7417,26.2852,25.3734,24.5449,24.1237,0.987138,9.69367243890801
29.0563,26.6692,25.6754,24.9071,24.8575,24.4806,0.662783,8.64240812754806
27.9509,25.4155,23.2631,22.1848,21.1563,20.5278,1.04269,11.6425565136573
99,27.7152,27.3247,26.8247,26.9706,25.0937,1.59416,9.56355108897196
28.1125,26.8474,26.7925,26.6457,26.2882,26.1628,1.85085,9.40957810728864
26.4042,25.8674,24.9828,24.6507,24.5514,24.2097,0.495499,8.21671469371425
27.3047,26.9721,26.7088,26.1035,26.0594,25.4932,1.32108,9.08258791885503
26.1902,25.3502,24.5723,23.6783,23.2911,23.0705,0.701072,9.69682276449449
28.1441,27.5695,26.6994,25.7536,25.4236,24.7526,0.716822,8.86895873269014
28.1512,27.4716,26.3157,25.9006,25.6897,24.9523,0.426402,8.13261825077961
26.7981,26.3492,25.7441,25.7281,25.5152,25.1406,0.382226,7.18322712409178
24.2582,23.7966,23.5409,23.3328,23.4525,23.423,0.176192,7.37643095117788
99,27.2258,26.1172,25.7307,25.5749,24.6709,0.52707,8.05767370970105
27.0122,26.3388,25.6795,25.0147,24.6783,24.5959,0.834556,8.6514534412886
25.6806,25.3167,24.5166,23.6879,23.5126,23.4108,0.737666,9.02546562346949
28.0532,28.2267,26.7822,26.3603,26.8969,26.3466,0.55575,7.65830432730798
28.2903,27.2682,26.9339,26.6281,26.5898,25.548,1.37588,8.84080592428571
27.8511,25.6962,24.1143,23.1925,22.8344,22.568,0.568,9.88029784718901
27.8531,28.9728,28.2018,26.8612,27.3637,27.4314,1.22201,8.34836717886158
27.1089,26.8931,26.76,26.242,25.684,25.5242,1.28135,9.06167107927015
27.2731,27.0187,25.7157,25.0218,24.8297,24.5474,0.602327,8.72004430354724
27.6934,28.2065,27.5596,26.8939,26.5478,28.28,0.686813,8.33808977834212
28.4516,28.7628,27.3705,26.7087,25.963,25.8689,0.938866,8.88148908033932
27.3546,26.4935,25.4087,24.6877,24.4612,24.3519,0.643542,8.75826981220679
25.5943,24.8812,24.4497,24.2271,24.2061,24.1707,0.159151,7.23081408611529
31.7481,29.7267,27.8738,26.8046,25.4696,24.9211,1.55781,10.9011955945908
24.0143,22.9593,21.4375,20.1962,19.6756,19.3102,0.748516,11.603026306452
26.9844,27.1637,26.5684,26.3331,25.7833,26.7812,0.315433,6.98123764992101
19.0731,17.7448,16.9789,16.5288,16.2551,15.9531,0.058309,10.1190413291328
26.8682,26.1353,24.9546,24.4964,24.1832,23.9512,0.431915,8.74263873502086
27.2288,27.4657,26.5487,25.8477,25.4162,25.5494,0.855223,8.65736759116951
27.044,26.1434,25.6948,25.407,25.2931,25.0583,0.60845,7.98013204920824
27.9877,28.6057,27.0282,26.6613,26.3768,25.9276,0.613951,7.80776834793207
28.6939,28.2791,27.6464,25.7869,24.8272,24.127,1.54078,11.1947695709748
27.9846,30.1164,28.4641,26.5928,26.2309,25.8157,0.89682,8.82359876123306
29.3392,27.9711,27.3716,26.6649,26.332,25.7684,0.758817,8.19700196883714
27.7901,28.4238,27.3815,26.3807,26.6234,28.0325,0.871901,8.22553412601183
27.2109,27.5428,27.2423,26.4828,27.0918,26.7825,0.754423,7.84463309612926
22.4793,20.8584,19.5582,19.0505,18.7741,18.5189,0.245191,10.7556728998849
28.6115,27.8138,27.2349,26.8263,27.1968,26.3809,1.00948,8.43915420160497
27.571,27.2527,26.4224,26.2701,26.1719,25.7677,0.423322,7.32992034567668
28.6501,28.1443,26.8278,26.6345,26.219,26.1273,0.549959,7.87248667719588
26.6443,26.6257,25.904,25.3193,24.8708,24.7554,0.947592,8.83006617473249
28.1489,27.598,27.4226,26.8458,26.1751,26.9189,0.964138,8.47801787046479
99,27.1027,26.3341,26.1035,26.04,25.3729,0.428884,7.37951581404996
22.2433,20.7292,19.8123,19.4091,19.1751,18.9999,0.144147,9.92432167940643
27.5408,26.8539,26.2692,25.7216,25.3252,25.1228,0.925422,8.49902414037155
27.4255,27.5738,27.0284,26.6326,26.3094,25.7421,1.28708,8.96678260695832
29.5666,28.0226,26.6534,25.4671,24.8898,24.3926,0.89234,9.56865690776636
23.59,21.8735,20.4924,19.9581,19.6722,19.417,0.299849,10.541891125096
27.1349,27.4281,26.6975,26.049,25.2848,24.6864,1.31352,9.74451985250386
24.4062,23.3711,22.1119,21.5631,21.2804,20.9967,0.468853,10.0078245619854
99,31.2161,27.4769,25.7484,24.744,24.2073,1.66189,11.257450570411
29.0788,28.3503,27.6296,26.9273,26.7364,25.8796,1.26419,8.84335987008016
99,27.8825,27.1142,26.9321,27.3322,26.8197,0.502704,7.56333629643427
26.2162,26.2919,25.5346,25.1748,25.2445,25.343,0.558706,8.11213224800742
27.9585,27.2973,27.2917,26.7051,26.0613,25.6935,1.14415,8.32814506187643
26.9907,26.1408,25.8805,25.5028,24.9264,25.0484,1.8378,9.8455252996303
27.8536,27.0543,25.1242,23.8397,22.9689,22.0677,1.17258,11.2124007027801
27.5678,27.1618,26.2461,24.8631,23.974,23.3085,1.53785,11.2587378243831
26.3629,25.96,25.1193,24.7545,24.3871,24.0419,0.384773,8.36567326929944
99,28.1475,26.8358,26.6207,26.8225,29.4991,0.559736,7.47449598786795
25.3586,24.2329,22.8767,21.8696,21.5421,21.2742,0.69096,10.3564369987036
99,27.8854,26.9349,26.0058,26.0305,26.0146,0.57609,8.31184494741884
26.5691,27.3448,27.1648,26.9567,26.9776,29.7474,0.712175,6.47056777295117
27.9574,27.6945,26.9024,26.0237,25.5676,24.5355,1.2971,9.91791335524685
28.6815,28.2478,27.2053,26.7312,26.9292,26.85,0.561368,7.320034061555
28.929,28.0105,27.0017,26.6155,26.4316,26.459,0.382336,7.28445780590349
99,27.5928,26.2164,25.0632,24.5378,24.0566,0.844717,9.53816387611469
99,28.3313,28.0111,26.8367,25.9476,25.9899,1.23699,8.74432350004109
99,27.7413,27.6688,26.7216,27.5474,26.9343,0.579641,7.46277073213075
26.4398,26.3567,25.6392,24.9596,24.1843,23.6262,1.2449,10.1152476160491
25.909,25.2762,24.5939,24.4245,24.2205,24.1089,0.331841,7.88135269699939
25.715,25.4475,24.4953,24.0509,23.7787,23.417,0.508075,8.78012208782925
27.1317,26.3144,25.8863,25.8946,25.461,26.7104,0.270848,6.96168870786803
27.7444,27.3307,26.6302,25.9569,25.7113,25.9067,0.619592,8.10185013793813
25.5585,25.3059,24.4488,23.7836,23.5975,23.5063,0.66395,9.05623002799762
26.2488,26.1486,25.6251,24.9228,24.5289,24.1932,0.962255,8.93471201101293
26.5191,26.7434,25.9474,25.1775,24.3915,24.1076,1.07154,9.67782404569272
99,27.9149,26.2153,25.162,24.1774,23.6102,1.06113,10.2602121529416
23.2184,21.4289,19.9404,19.3624,19.0517,18.7614,0.317418,10.936325205692
29.185,28.0811,27.2532,26.4506,25.7648,25.0287,1.37008,10.1425114769668
26.2881,26.1238,25.773,25.2717,24.7197,24.7169,1.03383,8.97001335511002
27.8095,27.1831,26.5231,26.022,25.4638,25.2745,0.929755,8.54332662954746
27.8954,26.2122,25.5491,25.2427,24.9839,24.8653,0.310525,7.72610343054432
27.4406,27.4229,26.4485,26.6466,26.5893,26.118,0.432996,7.19155719961854
26.8496,27.2864,26.89,26.4422,26.2644,26.9946,1.65806,9.46493345143253
25.9997,25.3301,24.8786,24.5792,24.7602,24.8359,0.203512,7.22395257964532
29.0407,28.4741,27.436,26.9535,26.6055,26.8012,0.416682,7.27827790235324
27.4389,26.4756,25.9934,25.4216,24.645,24.0847,1.88917,11.0974239135055
27.6397,27.5216,26.4244,25.8871,25.908,25.9045,0.605636,8.05966942279652
28.1671,27.7004,27.0606,26.901,26.7266,26.6514,1.76829,9.15358012951497
27.5868,27.3705,26.5162,26.124,25.5799,24.9345,0.986716,8.57209638018742
29.1723,28.8935,27.7263,26.3742,26.5915,25.8101,0.78072,8.6506755944272
26.0834,25.4748,24.7641,24.5413,24.3963,24.3427,0.450671,8.10515579216574
27.0678,27.4117,26.8004,26.2257,25.9567,25.1928,1.43863,9.29988629655214
31.1686,28.4348,27.4024,25.921,24.7284,24.2172,1.6664,11.2575513871444
27.4856,27.5767,26.7435,26.729,26.0166,25.711,0.442837,7.59699602348117
25.6755,25.7505,25.2224,24.4778,24.2872,24.101,0.693017,8.83575840489472
25.9811,25.8861,25.7456,25.4503,25.0393,24.8025,1.707,10.3030944940997
26.4914,26.3514,26.2598,25.8835,25.3536,25.0609,0.957715,8.64892179045053
99,27.3832,26.8454,26.558,26.3852,27.0185,1.77707,9.34378855831079
26.1242,25.8643,25.7957,25.5121,25.1339,24.6648,1.38349,9.10961566450468
26.5821,25.0396,23.8636,23.449,23.1697,22.9658,0.284824,8.7957514471481
99,27.4889,26.6981,25.8487,25.6516,25.9339,0.865847,8.34218770343238
26.1942,25.9396,25.0923,24.8575,24.7081,24.6076,0.482728,8.04102140212106
26.7725,26.1286,25.1173,24.8865,24.6866,24.7115,0.458382,8.09058603130453
25.7519,23.8207,22.1259,20.7992,20.2661,19.8776,0.726997,11.4435915184489
27.727,27.5445,26.9952,26.2797,25.9743,25.2781,1.36905,9.3342506307757
99,27.8543,27.1348,26.8373,27.0154,26.0693,0.488554,7.19575855293912
27.6337,26.3689,25.8719,25.167,25.0532,24.5644,0.788035,8.68425902739257
28.0839,27.4329,26.8472,26.03,25.8418,26.0437,0.894263,8.29933729568926
27.4548,27.8765,27.383,26.843,26.2342,27.4264,0.878282,8.08712095856189
26.6222,26.8437,27.1135,26.5859,26.252,27.097,0.840434,7.45180331590047
22.4692,20.8263,19.5164,18.9831,18.6963,18.4298,0.240885,10.7932146678084
26.9469,28.2318,26.7891,25.6204,25.1029,24.8523,0.771212,8.88564669742502
22.8396,21.9313,21.0559,20.8189,20.558,20.5159,0.313823,9.49752535691332
27.0626,26.451,25.2116,24.8388,24.5679,24.6762,0.378226,8.34843337961752
